# timestamp tx ty tz qx qy qz qw
1741150346.519232035 353891.817678 4032260.063805 -0.087493 0.0 0.0 0.0 1.0
1741150346.720917702 353891.780218 4032259.960989 -0.060985 0.0 0.0 0.0 1.0
1741150346.821759224 353891.745556 4032259.852848 -0.078163 0.0 0.0 0.0 1.0
1741150346.922637939 353891.726641 4032259.766307 -0.079633 0.0 0.0 0.0 1.0
1741150347.023482323 353891.723359 4032259.707290 -0.073074 0.0 0.0 0.0 1.0
1741150347.124340057 353891.712903 4032259.638143 -0.051284 0.0 0.0 0.0 1.0
1741150347.124340057 353891.712903 4032259.638143 -0.051284 0.0 0.0 0.0 1.0
1741150347.326066017 353891.724389 4032259.574926 -0.036362 0.0 0.0 0.0 1.0
1741150347.426915169 353891.672037 4032259.505063 -0.018992 0.0 0.0 0.0 1.0
1741150347.527794361 353891.649595 4032259.431753 -0.021567 0.0 0.0 0.0 1.0
1741150347.628654003 353891.645208 4032259.389779 -0.012329 0.0 0.0 0.0 1.0
1741150347.729521036 353891.649229 4032259.373307 -0.004532 0.0 0.0 0.0 1.0
1741150347.729521036 353891.649229 4032259.373307 -0.004532 0.0 0.0 0.0 1.0
1741150347.931240082 353891.690534 4032259.389311 0.001634 0.0 0.0 0.0 1.0
1741150348.032094955 353891.647786 4032259.351735 0.006471 0.0 0.0 0.0 1.0
1741150348.132940054 353891.633252 4032259.318776 0.032822 0.0 0.0 0.0 1.0
1741150348.233799219 353891.629421 4032259.302292 0.049945 0.0 0.0 0.0 1.0
1741150348.334682941 353891.637397 4032259.298595 0.058822 0.0 0.0 0.0 1.0
1741150348.435516357 353891.645777 4032259.272149 0.080513 0.0 0.0 0.0 1.0
1741150348.536427021 353891.652332 4032259.248130 0.093254 0.0 0.0 0.0 1.0
1741150348.637239456 353891.657037 4032259.254258 0.103614 0.0 0.0 0.0 1.0
1741150348.738097906 353891.657623 4032259.253817 0.104617 0.0 0.0 0.0 1.0
1741150348.838978767 353891.656263 4032259.263801 0.107283 0.0 0.0 0.0 1.0
1741150348.838978767 353891.656263 4032259.263801 0.107283 0.0 0.0 0.0 1.0
1741150349.040690184 353891.686090 4032259.283902 0.121841 0.0 0.0 0.0 1.0
1741150349.040690184 353891.686090 4032259.283902 0.121841 0.0 0.0 0.0 1.0
1741150349.242398262 353891.684128 4032259.251383 0.128599 0.0 0.0 0.0 1.0
1741150349.343267202 353891.648835 4032259.200953 0.141915 0.0 0.0 0.0 1.0
1741150349.343267202 353891.648835 4032259.200953 0.141915 0.0 0.0 0.0 1.0
1741150349.343267202 353891.648835 4032259.200953 0.141915 0.0 0.0 0.0 1.0
1741150349.645837307 353891.718533 4032259.084345 0.175225 0.0 0.0 0.0 1.0
1741150349.645837307 353891.718533 4032259.084345 0.175225 0.0 0.0 0.0 1.0
1741150349.847555637 353891.717032 4032258.986475 0.230270 0.0 0.0 0.0 1.0
1741150349.948432207 353891.699828 4032258.947419 0.281387 0.0 0.0 0.0 1.0
1741150350.049273968 353891.715830 4032258.898540 0.299580 0.0 0.0 0.0 1.0
1741150350.049273968 353891.715830 4032258.898540 0.299580 0.0 0.0 0.0 1.0
1741150350.251002789 353891.783257 4032258.792075 0.338184 0.0 0.0 0.0 1.0
1741150350.351873875 353891.773461 4032258.737238 0.324998 0.0 0.0 0.0 1.0
1741150350.351873875 353891.773461 4032258.737238 0.324998 0.0 0.0 0.0 1.0
1741150350.553659439 353891.843373 4032258.632600 0.346800 0.0 0.0 0.0 1.0
1741150350.654458523 353891.829840 4032258.619778 0.366203 0.0 0.0 0.0 1.0
1741150350.755311012 353891.840496 4032258.612975 0.350130 0.0 0.0 0.0 1.0
1741150350.856163979 353891.866504 4032258.600776 0.335526 0.0 0.0 0.0 1.0
1741150350.957018852 353891.891349 4032258.573680 0.327356 0.0 0.0 0.0 1.0
1741150351.057878971 353891.915098 4032258.551675 0.330320 0.0 0.0 0.0 1.0
1741150351.158738852 353891.944152 4032258.522256 0.332118 0.0 0.0 0.0 1.0
1741150351.259608269 353891.959920 4032258.494159 0.324331 0.0 0.0 0.0 1.0
1741150351.360457420 353891.989878 4032258.459184 0.299167 0.0 0.0 0.0 1.0
1741150351.461313248 353892.028623 4032258.428923 0.299112 0.0 0.0 0.0 1.0
1741150351.461313248 353892.028623 4032258.428923 0.299112 0.0 0.0 0.0 1.0
1741150351.663036108 353892.154738 4032258.388240 0.289114 0.0 0.0 0.0 1.0
1741150351.763905048 353892.162814 4032258.366082 0.317927 0.0 0.0 0.0 1.0
1741150351.864757061 353892.197104 4032258.356921 0.306219 0.0 0.0 0.0 1.0
1741150351.965615511 353892.240509 4032258.339708 0.311154 0.0 0.0 0.0 1.0
1741150352.066495657 353892.285166 4032258.328456 0.312584 0.0 0.0 0.0 1.0
1741150352.167335510 353892.339946 4032258.326743 0.329074 0.0 0.0 0.0 1.0
1741150352.268200636 353892.389303 4032258.317708 0.321423 0.0 0.0 0.0 1.0
1741150352.369054794 353892.437988 4032258.307976 0.301067 0.0 0.0 0.0 1.0
1741150352.369054794 353892.437988 4032258.307976 0.301067 0.0 0.0 0.0 1.0
1741150352.570806503 353892.583197 4032258.369515 0.264554 0.0 0.0 0.0 1.0
1741150352.671647549 353892.618429 4032258.371490 0.257308 0.0 0.0 0.0 1.0
1741150352.772511482 353892.679750 4032258.363769 0.273387 0.0 0.0 0.0 1.0
1741150352.873372555 353892.754099 4032258.357630 0.277965 0.0 0.0 0.0 1.0
1741150352.974213600 353892.821198 4032258.363196 0.279095 0.0 0.0 0.0 1.0
1741150353.075096846 353892.885537 4032258.360408 0.276277 0.0 0.0 0.0 1.0
1741150353.175936222 353892.950080 4032258.350609 0.280056 0.0 0.0 0.0 1.0
1741150353.276793957 353893.008278 4032258.332349 0.297928 0.0 0.0 0.0 1.0
1741150353.377655029 353893.063042 4032258.326606 0.300111 0.0 0.0 0.0 1.0
1741150353.478511810 353893.115767 4032258.334293 0.297327 0.0 0.0 0.0 1.0
1741150353.478511810 353893.115767 4032258.334293 0.297327 0.0 0.0 0.0 1.0
1741150353.478511810 353893.115767 4032258.334293 0.297327 0.0 0.0 0.0 1.0
1741150353.781095743 353893.381609 4032258.438165 0.263606 0.0 0.0 0.0 1.0
1741150353.881955624 353893.339849 4032258.365689 0.351643 0.0 0.0 0.0 1.0
1741150353.982817173 353893.388480 4032258.342383 0.342070 0.0 0.0 0.0 1.0
1741150354.083676338 353893.438335 4032258.338634 0.329394 0.0 0.0 0.0 1.0
1741150354.184551239 353893.491727 4032258.334410 0.301778 0.0 0.0 0.0 1.0
1741150354.285408735 353893.545334 4032258.327644 0.286378 0.0 0.0 0.0 1.0
1741150354.386269331 353893.601287 4032258.316550 0.266556 0.0 0.0 0.0 1.0
1741150354.487115383 353893.660751 4032258.306689 0.256940 0.0 0.0 0.0 1.0
1741150354.588020086 353893.720104 4032258.291123 0.251964 0.0 0.0 0.0 1.0
1741150354.588020086 353893.720104 4032258.291123 0.251964 0.0 0.0 0.0 1.0
1741150354.789700508 353893.875080 4032258.298824 0.260368 0.0 0.0 0.0 1.0
1741150354.890557051 353893.896877 4032258.298237 0.267609 0.0 0.0 0.0 1.0
1741150354.890557051 353893.896877 4032258.298237 0.267609 0.0 0.0 0.0 1.0
1741150355.092270851 353894.031166 4032258.290848 0.259736 0.0 0.0 0.0 1.0
1741150355.193147659 353894.042336 4032258.297211 0.262080 0.0 0.0 0.0 1.0
1741150355.293989182 353894.079491 4032258.307713 0.279990 0.0 0.0 0.0 1.0
1741150355.293989182 353894.079491 4032258.307713 0.279990 0.0 0.0 0.0 1.0
1741150355.495726585 353894.197466 4032258.303554 0.274998 0.0 0.0 0.0 1.0
1741150355.596652985 353894.225198 4032258.305265 0.249439 0.0 0.0 0.0 1.0
1741150355.697448730 353894.264923 4032258.315556 0.252707 0.0 0.0 0.0 1.0
1741150355.798308372 353894.308988 4032258.325542 0.257006 0.0 0.0 0.0 1.0
1741150355.899158955 353894.352599 4032258.336939 0.255995 0.0 0.0 0.0 1.0
1741150356.000026703 353894.393603 4032258.348852 0.245903 0.0 0.0 0.0 1.0
1741150356.100893021 353894.441763 4032258.354289 0.233219 0.0 0.0 0.0 1.0
1741150356.201735973 353894.487876 4032258.361682 0.232290 0.0 0.0 0.0 1.0
1741150356.302593231 353894.535692 4032258.372988 0.229481 0.0 0.0 0.0 1.0
